Date,BTC,DXY,Gold,SP500,Yield_10Y,VIX,BTC_norm,DXY_norm,Gold_norm,SP500_norm,Yield_10Y_norm,BTC_pct_chg,DXY_pct_chg,Gold_pct_chg,SP500_pct_chg,Yield_10Y_pct_chg
2016-03-29,416.5159912109375,95.16000366210938,1235.5999755859375,2055.010009765625,1.8140000104904173,13.81999969482422,95.89762185997624,96.24759888600192,114.92884416749487,102.10417928844096,80.80178632341752,-0.01818583876313995,-0.00813006837031538,0.012869867085555597,0.008816651779288476,-0.05599999427795477
2016-03-30,414.8160095214844,94.83999633789062,1226.9000244140625,2063.949951171875,1.830000042915344,13.5600004196167,95.50622223867936,95.92393415926071,114.11962164220056,102.5483646577745,81.51448268157088,-0.004081431986586503,-0.0033628342991139926,-0.007041074250385471,0.004350315260639448,0.016000032424926758
2016-03-31,416.72900390625,94.58999633789062,1234.199951171875,2059.739990234375,1.7860000133514404,13.949999809265137,95.94666538132357,95.671076878938,114.79862144906355,102.33919068571737,79.5545703516446,0.004611669609792424,-0.002636018659356698,0.005949895356224033,-0.00203975921756705,-0.04400002956390359
2016-04-01,417.9599914550781,94.62000274658205,1222.199951171875,2072.780029296875,1.7920000553131104,13.100000381469728,96.23008494014688,95.70142623451386,113.68244618420411,102.98709141614624,79.82183281344982,0.0029539281818384833,0.0003172260265686955,-0.009722897808094988,0.006330915127309877,0.006000041961669922
2016-04-02,420.87298583984375,94.62000274658205,1222.199951171875,2072.780029296875,1.7920000553131104,13.100000381469728,96.90076563401013,95.70142623451386,113.68244618420411,102.98709141614624,79.82183281344982,0.006969553173317822,0.0,0.0,0.0,0.0
2016-04-03,420.9039916992188,94.62000274658205,1222.199951171875,2072.780029296875,1.7920000553131104,13.100000381469728,96.90790434714607,95.70142623451386,113.68244618420411,102.98709141614624,79.82183281344982,7.367034810568107e-05,0.0,0.0,0.0,0.0
2016-04-04,421.4440002441406,94.51000213623048,1218.0,2066.1298828125,1.7790000438690186,14.119999885559082,97.03223459216623,95.59016841384452,113.2917893832321,102.6566756295037,79.24276768619907,0.001282973209025151,-0.001162551333317663,-0.0034363863031151576,-0.003208322345054082,-0.013000011444091797
2016-04-05,424.0299987792969,94.62999725341795,1228.4000244140625,2045.1700439453125,1.7269999980926514,15.420000076293944,97.62762856235663,95.71153496978064,114.259143550308,101.61527576508347,76.92650717719609,0.006136043065408936,0.0012696552161166608,0.00853860789331895,-0.010144492387214377,-0.05200004577636719
2016-04-06,423.4129943847656,94.43000030517578,1222.5,2066.659912109375,1.7549999952316284,14.09000015258789,97.48557098146836,95.5092522321592,113.71035510755438,102.68301039483285,78.17372314896903,-0.0014550960929827772,-0.0021134624753985642,-0.004803015546077316,0.010507619269939372,0.02799999713897705
2016-04-07,422.7449951171875,94.4800033569336,1236.199951171875,2041.9100341796875,1.690999984741211,16.15999984741211,97.33177246588507,95.55982677486047,114.98465065987344,101.45330058247623,75.32294302634648,-0.0015776541495821084,0.0005295250619106184,0.011206504026073594,-0.011975786526205012,-0.06400001049041748
2016-04-08,420.3489990234375,94.23999786376952,1242.5,2047.5999755859373,1.7200000286102295,15.359999656677246,96.7801241925297,95.31707822980455,115.57064721565342,101.73600810931242,76.61470451175059,-0.0056677101359551285,-0.0025402782031809235,0.00509630244051773,0.0027865779152878023,0.029000043869018555
